3.0949	-0.3364	-2.9520	1.2514	1.0815	-0.8139	-0.3613	-4.0721
0.3588	-0.3146	-1.9864	-0.6823	-1.2552	0.1405	0.9783	-0.1964
-0.4464	-0.5576	-1.2559	-2.1206	1.1237	0.0584	0.7584	-0.3704
0.3278	-1.2032	0.4097	-1.2558	1.6987	-0.7731	-1.3587	0.3171
0.1989	0.0098	-0.7758	-1.3251	-1.1966	0.0788	0.1583	0.8156
0.5614	0.3288	-1.5883	-0.7394	-0.4443	-1.1010	0.8480	0.3171
-1.2290	-0.7488	-0.5955	-2.2593	2.2610	-1.4667	0.5737	-0.0625
-0.9183	0.1884	-1.3428	-1.6230	-0.3114	0.7313	0.6182	-0.1586
-0.1209	-0.0967	0.5905	-1.8071	-0.4782	0.6604	-0.0671	0.7507
1.6020	0.1020	-2.1681	2.1068	-0.4285	-0.3703	0.9437	-2.9006
1.3137	-0.2493	-2.1394	0.4524	-1.4488	0.1580	1.0739	-1.5648
-0.7576	-1.0704	-0.6549	-1.8585	2.7875	-1.8323	0.0364	-0.1974
-0.1888	-0.5351	-0.1261	-2.0128	-0.7369	-0.9075	0.3932	2.1424
1.6053	0.3557	-2.4806	1.9072	-1.1738	-0.6593	0.6455	-2.3021
0.6337	-1.5436	0.8441	-2.7416	1.5833	-0.8050	-0.6219	0.9780
0.9882	0.0155	-1.3890	0.2907	-0.4485	-1.8950	0.7560	-0.8560
-0.5668	-0.9610	-0.3411	-1.8797	0.5878	-1.1107	0.7748	0.5893
-2.2577	0.1162	-1.1677	-1.9111	1.3113	-0.8721	1.8435	-0.8513
-2.2654	-0.4138	-0.0074	-2.8485	1.3694	-0.5982	0.7577	0.8955
2.8762	-0.8506	-2.3178	0.7977	2.0386	-1.5109	-0.7572	-3.7687
0.5126	0.3943	-1.8572	-0.5893	-1.5947	1.4637	0.3799	-0.9619
-0.1816	-0.2896	-1.4010	-1.6419	0.2188	0.1358	1.0300	-0.8125
0.6506	0.3220	-1.4392	-0.7877	-0.2472	0.1997	0.1883	-0.4621
1.1897	-0.0682	-1.3149	0.2528	0.0852	-0.0569	0.5332	-2.0396
-0.1531	-1.0499	-0.8203	-2.0001	2.2894	-1.8130	0.4581	-0.0889
2.3861	-0.3795	-2.5536	2.0785	-0.1541	-1.4033	0.2438	-3.2789
1.1312	0.3072	-2.2277	0.2319	-0.2277	-0.2502	0.8869	-1.7916
-1.1405	0.2783	-1.4680	-1.6520	0.7262	-1.3958	1.3693	-0.4760
-1.3028	-0.4447	0.2116	-2.3149	-0.7949	-0.5888	0.9094	2.6451
-1.1111	0.9291	-0.7624	-0.7727	-1.5819	-0.2292	1.4438	0.3479
0.1109	-0.4094	-0.7752	-1.7684	-0.3652	-0.5163	0.4613	0.9797
0.4112	-0.3688	-0.0209	-0.8074	-1.2710	-0.7572	0.4355	0.9001
0.2001	-0.9043	-0.7490	-1.9720	1.4761	-0.9957	-0.1130	-0.0993
-0.8796	-1.1079	-0.3684	-3.0167	3.5713	-0.9273	-0.5084	0.1597
0.2790	-1.0857	-0.2095	-1.8932	0.4580	-1.7434	0.4804	0.9356
-0.7859	0.3524	-1.4719	-1.6202	-0.2716	1.6846	0.5358	-1.0469
0.7296	0.3212	-2.2050	-0.7025	-0.1036	0.0404	0.5620	-1.2583
1.9956	0.0181	-1.1978	0.3586	-0.1755	-1.0192	0.5955	-1.3644
0.8546	-0.0371	-2.2388	-1.6009	0.5266	-0.7459	0.5727	-0.7121
-0.0026	-0.1573	-0.5280	-1.3163	-0.8437	0.5241	0.3039	-0.1334
-0.9247	0.1498	0.4209	-2.0915	-0.4836	0.9561	-0.2381	1.3617
1.6773	0.0378	-2.1533	0.7202	-0.7120	-0.6863	1.0250	-2.0507
-0.6343	0.4168	-0.4635	-1.0744	-1.7199	0.8047	0.6678	0.9885
1.8390	-0.0335	-2.6052	0.6940	0.3994	-1.7913	0.6104	-2.7400
1.0081	-0.9216	-1.0615	-1.6183	-0.2176	-0.7029	0.4882	0.2866
3.0997	-1.0001	-1.3699	-0.3921	2.6093	-1.9886	-0.7187	-2.3162
-1.7014	-0.4495	0.6920	-3.3191	-0.1768	0.9548	0.1402	2.1906
2.0632	-1.2376	-0.5821	-1.6131	-0.0058	-0.2011	-0.8081	0.4286
0.2118	-0.7377	0.0564	-1.6300	-0.6683	-0.1118	-0.1266	2.0253
-0.6492	-1.3222	1.3384	-1.2121	0.4590	-0.6309	-0.3156	0.3324
0.4826	-0.9996	0.5789	-1.4673	-0.7208	0.5049	-0.3921	1.3246
2.5243	-0.3529	-1.4087	0.0653	-0.1539	-1.0200	0.2116	-1.0911
0.3223	0.4914	-1.8285	0.5198	-1.0995	-0.6800	1.5728	-0.7468
1.5598	-0.4679	-0.9858	-1.4002	1.2985	-0.0147	-0.9637	-0.9742
-0.1602	-0.3159	0.2175	-1.9205	0.2193	-0.3842	-0.3671	1.3131
1.1153	0.5065	-3.0046	0.0858	-1.2311	-0.2104	1.2778	-1.8245
1.4323	-0.1916	-2.2989	-0.6990	-0.0770	0.4782	0.1013	-1.2333
0.7946	-1.3632	0.5654	-2.3242	-0.6110	-0.5745	-0.9747	2.9335
-0.5951	-0.3724	-1.1840	-1.3672	0.9912	-1.7567	0.9115	-0.2073
-0.5245	-0.4528	0.2228	-2.1561	1.0646	0.2271	0.1524	0.2891
0.2552	0.5417	-1.6277	0.0635	-0.5755	-1.1097	0.7941	-0.3387
-0.9160	-0.7885	0.2322	-2.5294	1.7935	-1.1916	-0.0832	0.5058
-0.5251	-0.0058	-0.4450	-1.3894	-0.5659	-0.8605	0.6797	1.2774
1.9424	0.3015	-3.3491	1.1194	-0.8219	0.0935	1.2943	-3.0447
-0.7336	-0.3144	-0.7123	-0.6025	-1.0102	0.8063	0.6469	-0.7723
0.4146	0.5773	-0.9921	-0.0678	-0.2571	-0.5407	0.2676	-0.2092
2.6922	1.0813	-4.2365	3.0383	-1.2250	-1.4690	1.6081	-4.4233
-0.6081	-0.7663	-0.6127	-2.9277	1.5530	0.6386	-0.1328	-0.1565
-0.2382	-0.7232	-0.3195	-2.6016	0.0281	0.5401	-0.1076	1.0859
0.0955	-0.6942	0.7899	-1.4590	0.0073	-0.8154	0.1442	0.8595
-0.1815	-0.1197	-0.2260	-1.7371	0.7689	-0.6148	0.4782	0.1830
-0.3514	-1.1373	0.1815	-2.1823	-0.0245	0.3126	0.3481	0.8420
0.5376	-0.5467	0.4291	-1.8626	0.3043	-1.2190	0.0086	1.1922
0.2406	-0.8907	0.0084	-2.7705	1.4773	-0.8534	-0.4297	1.4916
1.1158	-1.0241	-1.3650	-1.6251	0.8993	0.4255	-0.0647	-1.1853
-0.2712	-0.4794	0.1578	-1.1511	-1.7385	0.3852	0.0645	1.4519
0.8920	0.6421	-2.0136	1.5603	-0.8918	-0.4130	0.6973	-2.1561
1.4405	-1.6750	-0.8760	-2.2052	2.8889	-1.6968	-0.6849	-0.2110
-0.8223	0.1086	-1.3509	-1.6036	1.6599	-0.0807	0.6277	-1.3224
0.1740	-0.4300	0.4067	-1.9300	0.1872	0.5952	-0.5272	0.0606
2.7433	-0.2508	-1.3465	0.2868	-0.9461	-0.0248	-0.9549	-0.3222
0.0364	-0.5005	-0.0236	-2.2533	-0.6879	1.1959	-0.2298	0.5284
-0.7916	0.6860	-1.4508	0.2803	-0.7181	-1.2918	1.2569	-0.3985
-0.7392	0.1575	-1.3193	-1.6917	0.9146	-0.7652	0.9357	-0.6601
-0.1270	-0.3808	-0.6962	-0.7956	-1.3753	-0.2283	0.5239	0.9574
-0.3051	-0.5273	0.0903	-1.6761	-0.0990	-1.2969	0.2718	1.2233
3.5183	0.6381	-2.9836	1.7212	0.1458	-1.3533	0.7112	-3.5416
-0.6235	0.5855	-1.3154	-0.1000	-1.7571	0.7272	1.2013	-0.5800
3.7659	0.6208	-4.3007	1.3487	0.8426	-1.2233	0.1640	-4.3804
1.0768	0.1779	-1.0556	-0.3489	-0.1310	-1.4390	-0.0599	0.2768
0.3783	-0.8371	-0.9743	-1.9947	1.7946	-1.8819	0.1328	0.2866
-0.1822	-0.2925	-1.5459	-1.2793	1.0708	-0.8901	0.6801	-1.4016
-0.6805	-1.5721	-0.1138	-2.7734	3.7823	-1.5326	-0.5634	0.3949
2.8390	-0.9981	-1.2877	-0.4033	2.4806	-1.9300	-0.5757	-2.2045
-1.5798	0.2006	0.2804	-2.2215	-1.0654	0.4437	0.3640	2.3112
0.4092	-1.6688	1.1354	-2.1675	0.5408	-0.1670	-0.7617	1.2231
1.6616	-0.2431	-2.8669	0.4904	0.8873	-0.7293	0.1944	-2.7117
-0.2352	-0.6293	-0.5569	-1.3541	-0.1311	-0.6712	0.3313	0.9765
3.4524	0.6658	-4.1081	1.3391	0.7223	-0.9282	0.3340	-3.9982
-0.3877	-0.5315	-0.3586	-1.9899	1.5602	0.1682	-0.4459	-0.7950
-0.4564	-0.2948	0.0839	-2.0350	1.1325	-0.1689	0.4122	-0.1811
-0.8738	-0.1393	0.6799	-2.2120	0.6809	0.3087	0.2038	0.4327
-0.4944	-1.0910	1.5194	-2.2385	-0.2663	-1.0818	0.2451	2.5346
1.4661	-1.6893	-0.2527	-2.1565	1.3006	-0.6890	-0.8118	0.5075
-1.6667	-0.3716	0.0181	-2.2627	0.5457	-0.2142	0.8338	0.5761
2.9823	0.0805	-2.5407	0.5986	-0.5960	-0.3788	-0.0905	-2.2274
-0.4090	-0.2051	-0.5449	-2.0313	2.3924	-1.5610	0.6097	-0.6429
1.6167	-0.7623	-2.0630	-1.4474	0.8335	-0.4761	-0.0448	-0.7857
0.9773	0.2991	-1.5238	-1.2135	-0.6843	1.0333	-0.2472	-0.5707
1.2912	-0.0415	-2.4103	-0.8822	0.6113	-0.7951	0.3435	-1.1269
-1.4534	-0.0441	0.1654	-2.2275	-1.0910	0.4840	0.1106	2.4640
-1.3057	-0.9930	2.3778	-2.4938	0.7476	-0.0511	-0.4498	2.0798
0.8319	-1.6278	0.1002	-2.6750	1.0692	-0.9069	-0.6908	1.1911
-1.2109	-0.6851	0.9906	-2.2599	0.6306	0.3496	0.0892	1.0025
-0.5469	-0.2827	-0.5418	-1.3274	-1.8727	-0.0968	1.2440	1.5038
-0.4910	-0.5371	-1.2431	-2.3882	1.4570	-0.2680	0.3273	-0.1398
-0.9818	-0.8694	1.2033	-1.7949	-1.4696	0.7584	-0.2617	2.6314
1.3423	-0.5148	-0.3519	-0.0280	-0.6170	-1.1092	0.4352	-0.2584
0.1015	0.2307	0.6901	-1.4762	-0.8780	0.8300	-0.1556	0.5317
0.4872	-0.4543	0.1257	-0.1042	0.1395	-0.2445	-0.6227	-0.0163
0.2540	-0.1192	-1.5989	-1.0330	-0.6330	0.5233	1.0322	-0.8563
-1.2980	-0.8065	0.4558	-2.7411	0.8055	0.3340	-0.0363	0.9682
-0.1364	-0.1584	-0.7245	-0.2542	0.0175	-2.1451	0.6549	0.3150
-0.4193	-1.0738	-0.9551	-2.4197	2.5179	-1.3823	0.0479	0.1432
0.8231	0.2689	0.0561	-1.1629	-1.7504	1.5747	-0.5049	0.3125
-0.8027	-0.9456	-0.7264	-2.3625	3.0067	-1.3964	0.3442	-0.2206
-0.1747	0.1308	-0.5258	-1.0360	-0.9429	-0.3978	1.0900	1.1131
-0.9302	-0.7249	-0.8165	-1.7224	1.5499	-1.4341	0.7862	0.2648
-0.4865	0.0290	0.1063	-1.5105	-0.8172	0.9213	0.4641	0.6415
0.4444	-0.9548	-0.3260	-2.2152	1.0115	-0.6367	-0.4379	0.2232
0.5361	0.1607	-2.9706	0.4294	-0.8520	0.0465	1.1939	-1.5485
2.2655	-0.5129	-2.8312	1.2133	0.5230	-1.2047	0.1109	-2.5090
-1.0690	-0.0031	-0.1624	-1.8164	-1.6243	1.3223	0.3592	1.6727
1.1963	-0.8896	-0.2422	-1.6098	-0.3570	0.3357	-0.6920	0.1718
0.6222	-1.1786	0.9606	-2.3213	-1.2200	0.5214	-0.5265	2.3039
0.3817	-1.2020	-0.6352	-3.1248	1.6080	-0.7113	-0.2795	1.3225
0.5661	-1.2204	-1.3294	-1.9033	2.8304	-0.7393	-0.6523	-1.2435
-0.5410	0.1599	-0.2090	-1.0906	-0.2249	-0.7579	1.1905	0.1626
0.1125	-0.2759	-1.5816	-2.0271	0.2460	0.3452	0.4831	0.3973
1.1105	-0.6854	-0.2538	-0.4304	-1.1072	0.2897	-0.2774	0.3151
0.5667	-0.4053	-0.6891	-1.6341	-0.6016	0.6711	-0.1337	0.4938
-0.7561	-0.5069	-0.4958	-2.0694	0.6403	-1.2928	1.1450	0.2116
3.1999	-0.9364	-2.9021	-0.1776	2.1193	-1.5448	0.3390	-4.2549
3.1464	-0.9868	-2.2473	0.0359	2.3763	-2.3601	-0.5741	-2.7538
-0.1658	0.4773	-1.3315	-0.1839	-1.9939	-0.5292	1.2946	0.4910
-0.1620	-0.3852	-0.4008	-1.2297	-0.9752	0.2299	0.2139	1.3302
1.1893	-0.3469	-0.8984	-1.1024	-1.1152	0.9359	-0.3664	0.3899
-0.4779	0.8897	-1.9864	-0.2594	-2.2409	0.4349	1.8177	-0.3968
0.6707	-0.0440	-2.7165	0.2864	0.1153	-0.4085	0.8550	-2.0953
-0.8997	0.3559	-0.5024	-1.5363	-1.6200	0.3456	1.0192	1.0938
1.8032	-0.0080	-2.8281	-0.1364	-0.4292	-0.1098	0.6792	-1.7893
-0.5847	-0.0137	-0.3111	-1.7442	-0.7239	0.5774	0.0292	1.1992
-0.2326	-0.9556	-0.9225	-2.1393	1.2080	-0.8405	0.5425	0.2261
3.3832	-1.2533	-1.7112	0.0532	2.8120	-2.3737	-0.9790	-2.8401
0.1677	-0.9090	-1.0039	-2.5532	2.2466	-0.0329	-0.5547	-0.6640
-0.6832	-0.0213	-0.3368	-1.1651	-1.2952	-0.0977	0.5684	1.6659
2.8086	0.1732	-3.6872	1.9761	-0.3304	-2.3553	1.1585	-2.8698
1.9483	-1.1162	-1.2832	-1.1212	-0.7861	-0.1784	-0.2540	-0.0854
3.9694	-0.5640	-2.4958	0.7961	0.7743	-0.1469	-1.1656	-3.3772
1.7096	-0.5731	-2.1458	0.2637	0.4034	-0.3354	0.1313	-2.0613
-1.8513	-1.1271	0.3855	-2.9550	2.8925	-1.9937	0.0904	1.4065
2.8181	-1.2397	-1.6788	-0.4944	0.7146	-1.6025	-0.3005	-1.2794
0.0028	-0.4071	-0.3952	-1.6988	-0.2916	0.1366	0.2134	0.7514
0.0777	0.3278	-0.7090	-0.3299	-1.3998	0.5468	0.9565	-0.3631
-0.1175	-0.7584	0.9765	-2.1357	-1.0961	0.5042	-0.4217	2.1579
2.4375	-0.1418	-2.2340	-0.2554	-0.9071	1.1005	-0.3553	-1.6225
-0.2948	-0.9154	0.1566	-1.8995	-0.4325	-0.0998	0.3178	1.5623
-1.4808	-0.7605	-0.3815	-2.4878	1.9448	-1.0062	0.8957	0.0965
0.2818	-0.7554	-0.2419	-1.8359	-0.6896	0.6633	-0.1870	0.4315
0.8879	0.2566	-0.7866	-0.5129	-1.2090	0.0201	0.4357	-0.0342
2.9879	-0.9357	-2.1901	0.2705	1.7139	-1.1389	-0.4863	-3.7378
-0.4209	0.0961	-1.3095	-0.6000	-0.9451	0.2432	0.8942	-0.7610
-1.1004	-0.4856	0.0306	-2.2555	-0.1540	-0.9164	0.8505	2.3124
-0.7490	0.6732	-0.6242	0.8909	-1.9073	0.3936	0.9555	-0.8195
0.5107	-0.1720	-0.8596	-0.8734	-0.6300	0.4933	0.8953	-0.3020
-0.5902	-1.1940	-0.1600	-2.0652	1.2409	-0.3371	0.2964	0.1170
1.6595	0.3316	-0.5119	-0.3341	-0.9395	0.5280	-0.4738	-0.8842
-2.0111	-0.1407	0.4250	-2.2494	-0.0731	0.1524	1.0409	0.5650
-0.9980	-0.7028	-0.5040	-2.4463	1.1281	-0.2968	0.5169	0.1065
-1.3760	-1.2189	0.0533	-2.4903	2.6880	-1.6906	0.1284	0.6161
-0.9659	0.0621	-0.7681	-1.9585	0.8545	-0.8637	0.9311	0.0901
1.3539	-1.2045	-1.2956	-1.4517	1.7988	-1.1880	-0.0134	-1.2997
2.8390	-0.9981	-1.2877	-0.4033	2.4806	-1.9300	-0.5757	-2.2045
-0.7177	-1.3101	0.1491	-2.5226	1.9256	-0.0402	-0.1653	0.2479
0.1636	-0.9170	0.1798	-2.8326	-0.3177	0.1124	-0.3082	2.3215
1.0117	0.3821	-2.3035	-0.0792	-0.9172	-0.2899	0.8438	-0.9996
-0.2291	-0.0193	-1.3879	-0.9952	-1.3369	-0.0085	1.4185	0.0122
-0.4147	-0.2418	-0.1556	-1.7773	-0.7254	1.4339	0.1945	-0.3227
0.2043	-0.0747	-1.0375	-0.9387	-1.0424	1.6395	-0.1755	-0.8406
-1.5175	-0.5674	0.7658	-1.9558	0.9667	0.6627	0.2209	-0.6510
-1.3348	-0.4132	-0.5284	-2.6617	1.6907	-1.6321	0.7504	1.1026
-0.0422	0.5493	-2.0850	0.0708	-1.2748	-1.0270	1.2385	0.1546
0.4125	0.4575	-1.1561	-0.4885	-0.8943	-0.2273	0.2744	0.3624
1.6681	-1.9922	-0.3166	-2.4216	1.0717	-0.9935	-0.5884	1.3440
0.5233	-0.3107	-0.2975	-0.7622	-1.7649	0.3103	0.2332	1.1670
-1.0096	-0.7225	0.3231	-2.5129	-0.8737	1.3594	-0.0656	1.9749
2.7053	-0.9854	-1.4665	0.4121	1.9561	-1.6122	-0.7703	-3.1692
1.0873	-0.1587	-2.0607	-0.9039	1.0445	-1.2483	0.3299	-0.8838
0.4531	0.4543	-1.1896	0.0789	-0.3723	-0.5605	0.2098	-0.6703
0.3383	-0.3011	0.3422	-1.5984	-0.6155	-0.8092	0.1860	1.7845
0.6513	0.0757	-2.1721	-0.5730	-1.5281	0.4459	0.6208	0.0602
-0.3091	-0.5700	-0.1325	-2.0430	1.0432	-1.4030	0.8946	0.4874
-0.3671	-0.3733	0.3055	-2.2496	0.4800	0.3696	0.1408	0.3096
-0.2502	0.3694	-1.9972	-0.4602	-1.2029	-0.4417	1.3458	0.2006
-0.0248	-0.2696	-0.7181	-1.4793	-1.0194	-0.9578	1.0651	1.7431
-1.1493	-0.8059	-0.6578	-2.5439	2.5325	-1.7894	0.5117	0.2332
-0.0115	-0.3862	0.2991	-1.3145	-0.8914	0.4414	0.5088	0.7085
3.8283	-0.3275	-2.8343	0.4420	1.2444	-0.2120	-0.8795	-3.8380
2.1749	0.0144	-2.7094	0.6707	-0.4874	-1.1277	0.5823	-1.6106
4.9244	-0.0714	-3.7654	2.9571	0.3075	-1.5794	-0.4352	-4.1962
1.3488	-1.7863	-0.1042	-2.3303	3.3000	-2.0838	-1.2844	0.3140
0.2620	-0.3897	-0.1084	-0.8048	-1.1093	-0.2453	0.0215	0.9589
0.8772	-0.4969	-1.2586	-0.8119	-0.0343	-1.0398	0.2562	0.1928
0.1342	-1.2851	1.1435	-1.7586	1.1375	-1.7764	-0.2154	1.0501
0.2522	-1.5045	-0.2317	-2.5712	2.4819	-0.9215	-0.9769	0.4966
0.6122	-0.1540	-1.1361	-0.4413	-1.5149	0.8955	0.1499	-0.0098
-1.2896	-1.5193	0.4136	-2.7738	3.0283	-1.2662	-0.6029	0.9244
0.7742	-0.8269	-1.3572	-2.3603	1.5411	-0.2149	-0.0293	0.0981
0.6217	-0.8737	-1.1418	-1.5675	1.0935	-1.4197	0.7840	-0.4388
-1.1867	-0.2764	-1.3006	-2.6830	1.7771	-0.9891	0.9726	-0.0853
-0.2602	0.9299	-1.9863	-0.2729	-1.5769	0.1692	1.0850	-0.3682
0.8335	0.4581	-1.5535	0.4455	-1.4230	0.1745	0.9657	-1.1344
-0.1190	1.0870	-2.4701	0.5059	-1.8721	0.1744	1.3572	-1.4549
0.5610	0.2639	-1.1494	-1.2859	-1.7546	0.9535	-0.0581	0.7919
0.0637	-1.5820	0.4003	-2.5110	-0.4300	-0.7521	-0.2491	2.7218
1.0752	0.5447	-2.1590	0.3032	-0.3474	-0.6681	0.7894	-1.5613
0.7890	-0.5553	-1.5298	-1.3316	-0.6829	0.8125	0.4233	-0.1600
-0.9228	-0.1703	-1.2530	-0.8297	-1.1376	0.7037	1.2304	-0.1889
-1.4369	-0.1574	-0.7096	-2.2597	1.3045	-0.2240	0.3695	0.1025
-0.6138	-1.5827	0.2698	-2.6646	2.6454	-0.3542	-0.3900	-0.0204
0.9089	0.4603	-2.2086	0.1712	-1.7649	0.8520	0.4784	-1.1157
0.5932	0.1007	-1.5377	-0.6559	-1.7330	-0.2470	0.8159	0.5172
-0.2235	0.6178	-1.6569	-0.2020	-2.2189	0.9584	1.1256	-0.2114
0.8729	-0.0270	-1.4948	-0.1471	-0.5952	-1.4693	0.8083	-0.0053
0.0646	0.8395	-2.1226	0.4561	-1.2990	1.0390	1.0872	-1.6448
0.0486	-1.1700	-0.6536	-2.7403	1.6041	-0.9892	0.3550	0.2924
-0.7486	-0.6691	0.2498	-2.1184	0.0166	-0.9728	1.0123	1.6137
0.0238	-0.0262	-0.5133	-0.5449	-1.3663	-1.1774	0.4459	1.3524
-1.0925	-0.7591	-0.2801	-1.9432	0.5271	-1.6388	1.2165	0.8641
1.3374	0.2183	-2.6369	1.2158	0.1912	-0.9046	0.4633	-2.9224
0.4621	-1.4136	0.3003	-1.5019	-1.4784	-0.2178	0.1330	1.9979
-0.8991	0.9307	-1.3181	0.7892	-1.3866	0.7655	1.6165	-1.9720
1.0139	-0.7030	-1.2298	-0.8492	-0.8761	0.0124	0.6586	-0.0452
2.1510	0.0297	-2.1545	0.7936	-0.9825	-1.4573	0.3572	-0.9738
-0.2506	0.4201	-0.0528	-0.4941	0.3486	-0.4563	0.2341	-0.4233
-0.7254	-1.4390	0.4494	-4.0632	2.3557	0.4430	-0.5899	1.2997
-0.7436	-0.5553	-0.3233	-1.5483	0.1449	0.8252	0.2806	-0.5426
-1.0608	-1.3040	0.4107	-2.8483	2.9578	-1.4388	-0.1247	0.4105
-1.2616	0.1266	-0.9405	-2.3950	-0.0541	1.0182	0.9903	-0.2073
0.9059	0.3784	-1.3326	-0.1807	-1.5503	0.5731	0.1107	-0.3384
1.2912	0.1485	-2.5835	0.4865	-1.2847	-0.0406	0.8025	-1.2909
2.4595	-0.7079	-2.3016	0.3499	1.7976	-1.1110	-0.2806	-3.8007
-0.6246	-0.4269	-0.5032	-1.7548	-0.1127	-0.7562	0.7462	0.9864
-0.5185	-1.2890	2.0342	-2.6998	-0.3526	0.8269	-1.0000	2.1602
0.4176	0.4863	-1.4611	1.0872	-0.6592	0.3125	0.1293	-1.4160
0.7361	0.5270	-1.3986	0.9359	-1.8406	-0.5722	0.8458	-0.5182
1.3229	-1.5717	0.0462	-1.7821	-0.2404	0.3869	-0.8766	0.7071
0.4691	-0.2737	-0.5795	-0.1176	0.0134	-2.3644	0.6316	0.4253
-0.0954	-0.1936	0.2018	-1.8741	-0.7928	-1.0905	0.1309	2.2339
-2.0199	-0.2289	0.6246	-2.3422	-0.1080	-0.0259	0.6114	1.7899
2.3728	0.5601	-2.2650	1.8708	-0.0783	-0.6173	0.4661	-3.5470
-1.3081	0.2727	-0.3580	-0.8689	-1.5656	0.7875	0.9392	0.0999
0.9301	-0.4262	-0.9397	-0.8881	-1.0805	-0.9976	0.2637	1.0892
-0.4724	-1.9226	0.5259	-3.2328	3.6277	-1.0796	-1.1888	1.0679
-1.0055	-0.7854	0.6381	-2.2478	1.7575	-1.7890	0.4016	0.8808
-0.2031	-0.0198	-0.1571	-0.8538	-2.3745	1.0969	0.4549	0.9499
-1.2650	-0.9743	-0.4018	-2.1460	2.8292	-1.8199	0.1088	0.7454
1.6157	-0.9483	-1.3881	-1.5904	2.6148	-1.8783	-0.5825	-0.5755
1.1766	0.1745	-2.4431	0.0133	-0.7597	-0.7031	0.7585	-0.9883
0.3256	-1.6987	1.5799	-2.3980	-0.0490	0.0017	-0.8563	1.4514
-1.0097	-2.0786	1.1909	-3.2237	3.3215	-1.1080	-1.1494	1.9265
-0.3874	-1.2397	-0.0946	-2.7801	-0.2871	0.7707	-0.1971	1.6637
-0.5899	-0.5323	-0.1602	-2.1778	0.1683	-1.1082	0.8214	1.8819
0.2236	0.0636	-0.9324	-0.1414	0.3020	-1.2097	0.3757	-0.9105
-1.0022	-0.5322	-0.4702	-2.2410	0.6417	-2.0445	1.0127	1.4348
-0.0918	-0.1679	0.0798	-1.6406	-0.4954	2.1662	-0.7818	-0.8618
-1.1862	-1.2840	1.7036	-2.7393	0.9275	-0.3487	-0.2982	1.4536
0.3753	-0.0505	-1.2129	-0.8867	-0.3651	0.5203	0.2398	-0.5884
0.9318	-0.0239	-2.6492	0.3863	-1.0079	-0.2661	1.1034	-1.4150
-0.8506	-0.4037	-0.5279	-1.3318	1.2383	-1.9131	1.0604	0.4288
-0.5182	-0.0162	-0.7663	-0.4444	-0.2361	-2.2577	1.0537	1.3215
